# Only Scattering events that has return times
# All data corresponds to the unified Phase=Time*angfreq. KE is unit of Up. A and P are unit of A0 and all are at the polarization axis. dt=0.01au
# BornPhase	ReturnPhaser	KE_scatter	KE_backscatter	A_birth	A_scatter	P_scatter	P_backscatter
2.834951794267248637e+00 3.757815211065471672e+00 3.769459402626614691e-02 9.214900439768876073e-01 -9.533529298551064457e-01 -8.160674717281326540e-01 -1.372854581269737917e-01 -6.787820136011588623e-01
2.835103672109007711e+00 3.757507029502375140e+00 3.762200922611647069e-02 9.223327927228104350e-01 -9.533987643856969285e-01 -8.162455485537003508e-01 -1.371532158319965777e-01 -6.790923327217037730e-01
2.835255549950766341e+00 3.757198852472467987e+00 3.754952624882571671e-02 9.231755508401906507e-01 -9.534445769243535818e-01 -8.164235452379264846e-01 -1.370210316864270972e-01 -6.794025135514993874e-01
2.835407427792524970e+00 3.756890679973474256e+00 3.747714500824177175e-02 9.240183177509836421e-01 -9.534903674700196952e-01 -8.166014617686412347e-01 -1.368889057013784605e-01 -6.797125560672627742e-01
2.835559305634283600e+00 3.756582512003103780e+00 3.740486541822189703e-02 9.248610928773374207e-01 -9.535361360216391136e-01 -8.167792981336894353e-01 -1.367568378879496782e-01 -6.800224602457397571e-01
2.835711183476042230e+00 3.756274348559037968e+00 3.733268739262826652e-02 9.257038756416371417e-01 -9.535818825781561259e-01 -8.169570543209387914e-01 -1.366248282572173345e-01 -6.803322260637214569e-01
2.835863061317800859e+00 3.755966189638946684e+00 3.726061084533340700e-02 9.265466654664525903e-01 -9.536276071385154651e-01 -8.171347303182699973e-01 -1.364928768202454679e-01 -6.806418534980245294e-01
2.836014939159559489e+00 3.755658035240460269e+00 3.718863569021119836e-02 9.273894617746283320e-01 -9.536733097016623084e-01 -8.173123261135933904e-01 -1.363609835880689181e-01 -6.809513425255244723e-01
2.836166817001318563e+00 3.755349885361180640e+00 3.711676184114122423e-02 9.282322639892437444e-01 -9.537189902665427210e-01 -8.174898416948416235e-01 -1.362291485717010975e-01 -6.812606931231405261e-01
2.836318694843076749e+00 3.755041739998675077e+00 3.704498921200584383e-02 9.290750715336396626e-01 -9.537646488321025462e-01 -8.176672770499739951e-01 -1.360973717821285511e-01 -6.815699052678454439e-01
2.836470572684835378e+00 3.754733599150449574e+00 3.697331771668314893e-02 9.299178838314953177e-01 -9.538102853972889594e-01 -8.178446321669912145e-01 -1.359656532302977450e-01 -6.818789789366934695e-01
2.836622450526594452e+00 3.754425462813991032e+00 3.690174726905946084e-02 9.307607003067014384e-01 -9.538558999610492473e-01 -8.180219070339114218e-01 -1.358339929271378255e-01 -6.821879141067735963e-01
2.836774328368353082e+00 3.754117330986726842e+00 3.683027778301705552e-02 9.316035203834845957e-01 -9.539014925223310293e-01 -8.181991016387930582e-01 -1.357023908835379711e-01 -6.824967107552550871e-01
2.836926206210111268e+00 3.753809203666049754e+00 3.675890917244202527e-02 9.324463434863319300e-01 -9.539470630800824802e-01 -8.183762159697209881e-01 -1.355708471103614920e-01 -6.828053688593594961e-01
2.837078084051870341e+00 3.753501080849283245e+00 3.668764135121429376e-02 9.332891690400938467e-01 -9.539926116332531070e-01 -8.185532500148257062e-01 -1.354393616184274007e-01 -6.831138883963983055e-01
2.837229961893628971e+00 3.753192962533721477e+00 3.661647423321876677e-02 9.341319964698684419e-01 -9.540381381807915284e-01 -8.187302037622609108e-01 -1.353079344185306176e-01 -6.834222693437302931e-01
2.837381839735387601e+00 3.752884848716606214e+00 3.654540773233992679e-02 9.349748252010643412e-01 -9.540836427216480287e-01 -8.189070772002161602e-01 -1.351765655214318684e-01 -6.837305116787842918e-01
2.837533717577146231e+00 3.752576739395137917e+00 3.647444176246410902e-02 9.358176546593739431e-01 -9.541291252547726698e-01 -8.190838703169109891e-01 -1.350452549378616807e-01 -6.840386153790493085e-01
2.837685595418904860e+00 3.752268634566454431e+00 3.640357623747391552e-02 9.366604842708349254e-01 -9.541745857791165131e-01 -8.192605831006066763e-01 -1.349140026785098367e-01 -6.843465804220968396e-01
2.837837473260663490e+00 3.751960534227660293e+00 3.633281107125691661e-02 9.375033134617422048e-01 -9.542200242936308419e-01 -8.194372155395895918e-01 -1.347828087540412501e-01 -6.846544067855483418e-01
2.837989351102422564e+00 3.751652438375820520e+00 3.626214617770422144e-02 9.383461416586644788e-01 -9.542654407972676056e-01 -8.196137676221744162e-01 -1.346516731750931894e-01 -6.849620944470812267e-01
2.838141228944180749e+00 3.751344347007961488e+00 3.619158147071042247e-02 9.391889682884452251e-01 -9.543108352889789758e-01 -8.197902393367040297e-01 -1.345205959522749461e-01 -6.852696433844290835e-01
2.838293106785939379e+00 3.751036260121061616e+00 3.612111686417140977e-02 9.400317927782287919e-01 -9.543562077677181232e-01 -8.199666306715545083e-01 -1.343895770961636149e-01 -6.855770535753908934e-01
2.838444984627698453e+00 3.750728177712079336e+00 3.605075227199271148e-02 9.408746145553741336e-01 -9.544015582324383296e-01 -8.201429416151189145e-01 -1.342586166173194151e-01 -6.858843249977994994e-01
2.838596862469457083e+00 3.750420099777937555e+00 3.598048760808475466e-02 9.417174330475056587e-01 -9.544468866820934316e-01 -8.203191721558167337e-01 -1.341277145262766979e-01 -6.861914576295400359e-01
2.838748740311215268e+00 3.750112024455316995e+00 3.591032221639792188e-02 9.425602535226519363e-01 -9.544921931156378214e-01 -8.204953233454862493e-01 -1.339968697701515721e-01 -6.864984535753346773e-01
2.838900618152974342e+00 3.749803937373938911e+00 3.584025161744529286e-02 9.434031205150351651e-01 -9.545374775320267791e-01 -8.206714033805725395e-01 -1.338660741514542396e-01 -6.868053292291182998e-01
2.839052495994732972e+00 3.749495984199273657e+00 3.577032025250641983e-02 9.442455761212292797e-01 -9.545827399302152516e-01 -8.208473290389587396e-01 -1.337354108912565120e-01 -6.871119181477022275e-01
2.839204373836491602e+00 3.749187831683973293e+00 3.570042619533539408e-02 9.450886660021883268e-01 -9.546279803091594074e-01 -8.210232906546877096e-01 -1.336046896544716978e-01 -6.874186010002160119e-01
2.839356251678250231e+00 3.748879776034494959e+00 3.563065986923925205e-02 9.459314596251403584e-01 -9.546731986678156368e-01 -8.211991190320315770e-01 -1.334740796357840598e-01 -6.877250393962475172e-01
2.839508129520008861e+00 3.748571724845793263e+00 3.556099295659147230e-02 9.467742465182097389e-01 -9.547183950051409962e-01 -8.213748669346128128e-01 -1.333435280705281833e-01 -6.880313388640846295e-01
2.839660007361767491e+00 3.748263678115580699e+00 3.549142537165002331e-02 9.476170261076098944e-01 -9.547635693200928753e-01 -8.215505343504435620e-01 -1.332130349696493132e-01 -6.883374993807942488e-01
2.839811885203526121e+00 3.747955635841603517e+00 3.542195702869803398e-02 9.484597978196021018e-01 -9.548087216116291076e-01 -8.217261212675232018e-01 -1.330826003441059058e-01 -6.886435209234172961e-01
2.839963763045285194e+00 3.747647598021622617e+00 3.535258784203829108e-02 9.493025610805547743e-01 -9.548538518787085261e-01 -8.219016276738493332e-01 -1.329522242048591929e-01 -6.889494034689901403e-01
2.840115640887043380e+00 3.747339564653413113e+00 3.528331772599246213e-02 9.501453153169471255e-01 -9.548989601202897415e-01 -8.220770535574180027e-01 -1.328219065628717388e-01 -6.892551469945462639e-01
2.840267518728802010e+00 3.747031535734739904e+00 3.521414659489427446e-02 9.509880599554449976e-01 -9.549440463353323638e-01 -8.222523989062378025e-01 -1.326916474290945613e-01 -6.895607514771432411e-01
2.840419396570561084e+00 3.746723511263361672e+00 3.514507436309095151e-02 9.518307944228850959e-01 -9.549891105227966692e-01 -8.224276637083269836e-01 -1.325614468144696856e-01 -6.898662168938572981e-01
2.840571274412319713e+00 3.746415491237037543e+00 3.507610094494441333e-02 9.526735181462614444e-01 -9.550341526816428228e-01 -8.226028479517104586e-01 -1.324313047299323642e-01 -6.901715432217780943e-01
2.840723152254077899e+00 3.746107475653490226e+00 3.500722625482105554e-02 9.535162305528348536e-01 -9.550791728108317669e-01 -8.227779516244401181e-01 -1.323012211863916487e-01 -6.904767304380484694e-01
2.840875030095836973e+00 3.745799464510411791e+00 3.493845020709358817e-02 9.543589310701162676e-01 -9.551241709093254428e-01 -8.229529747145917229e-01 -1.321711961947337199e-01 -6.907817785198580030e-01
2.841026907937595603e+00 3.745491457805475211e+00 3.486977271614383200e-02 9.552016191258348998e-01 -9.551691469760855702e-01 -8.231279172102585751e-01 -1.320412297658269951e-01 -6.910866874444315799e-01
2.841178785779354232e+00 3.745183455536305495e+00 3.480119369635494009e-02 9.560442941480242762e-01 -9.552141010100747565e-01 -8.233027790995675055e-01 -1.319113219105072510e-01 -6.913914571890602545e-01
2.841330663621112862e+00 3.744875457700492127e+00 3.473271306211500598e-02 9.568869555649845982e-01 -9.552590330102560534e-01 -8.234775603706717684e-01 -1.317814726395842850e-01 -6.916960877310874833e-01
2.841482541462871492e+00 3.744567464295575299e+00 3.466433072781294894e-02 9.577296028053275956e-01 -9.553039429755930678e-01 -8.236522610117591459e-01 -1.316516819638339220e-01 -6.920005790479252239e-01
2.841634419304630121e+00 3.744259475319048569e+00 3.459604660783970054e-02 9.585722352979662020e-01 -9.553488309050498506e-01 -8.238268810110498386e-01 -1.315219498940000120e-01 -6.923049311170498266e-01
2.841786297146389195e+00 3.743951490768358870e+00 3.452786061658805195e-02 9.594148524721175519e-01 -9.553936967975911188e-01 -8.240014203567971318e-01 -1.313922764407939869e-01 -6.926091439160031449e-01
2.841938174988147381e+00 3.743643510640905170e+00 3.445977266845249437e-02 9.602574537573045355e-01 -9.554385406521814783e-01 -8.241758790372871735e-01 -1.312626616148943048e-01 -6.929132174223928686e-01
2.842090052829906011e+00 3.743335534934020714e+00 3.439178267782435489e-02 9.611000385834135296e-01 -9.554833624677869786e-01 -8.243502570408499652e-01 -1.311331054269370133e-01 -6.932171516139129519e-01
2.842241930671665084e+00 3.743027563644996114e+00 3.432389055909853409e-02 9.619426063806209015e-01 -9.555281622433737798e-01 -8.245245543558454848e-01 -1.310036078875282950e-01 -6.935209464683171898e-01
2.842393808513423714e+00 3.742719596771074908e+00 3.425609622667224324e-02 9.627851565794084410e-01 -9.555729399779081534e-01 -8.246987709706662395e-01 -1.308741690072419139e-01 -6.938246019634243256e-01
2.842545686355181900e+00 3.742411634309442903e+00 3.418839959494222869e-02 9.636276886105957784e-01 -9.556176956703571479e-01 -8.248729068737434833e-01 -1.307447887966136646e-01 -6.941281180771298187e-01
2.842697564196940974e+00 3.742103676257229949e+00 3.412080057830559066e-02 9.644702019053352782e-01 -9.556624293196889219e-01 -8.250469620535462179e-01 -1.306154672661427041e-01 -6.944314947874035138e-01
2.842849442038699603e+00 3.741795722611525932e+00 3.405329909116412701e-02 9.653126958950627445e-01 -9.557071409248711902e-01 -8.252209364985715334e-01 -1.304862044262996568e-01 -6.947347320722718766e-01
2.843001319880458233e+00 3.741487773369374104e+00 3.398589504792286220e-02 9.661551700115188490e-01 -9.557518304848726665e-01 -8.253948301973490498e-01 -1.303570002875236167e-01 -6.950378299098254331e-01
2.843153197722216863e+00 3.741179828527775086e+00 3.391858836299155994e-02 9.669976236867332542e-01 -9.557964979986626197e-01 -8.255686431384378077e-01 -1.302278548602248121e-01 -6.953407882782129956e-01
2.843305075563975493e+00 3.740871888083684205e+00 3.385137895078340481e-02 9.678400563530392686e-01 -9.558411434652105410e-01 -8.257423753104286002e-01 -1.300987681547819408e-01 -6.956436071556466594e-01
2.843456953405734122e+00 3.740563952034029249e+00 3.378426672572110157e-02 9.686824674430120075e-01 -9.558857668834865873e-01 -8.259160267019329815e-01 -1.299697401815536058e-01 -6.959462865203793758e-01
2.843608831247492752e+00 3.740256020375700263e+00 3.371725160223360690e-02 9.695248563895038085e-01 -9.559303682524616930e-01 -8.260895973015897065e-01 -1.298407709508719865e-01 -6.962488263507177200e-01
2.843760709089251826e+00 3.739948091075877556e+00 3.365033290156685397e-02 9.703672289964843101e-01 -9.559749475711069033e-01 -8.262630882413469768e-01 -1.297118593297599265e-01 -6.965512289115870503e-01
2.843912586931010011e+00 3.739640150757180592e+00 3.358350663765593408e-02 9.712096266758751817e-01 -9.560195048383937078e-01 -8.264365070384200873e-01 -1.295829977999736204e-01 -6.968535092384464669e-01
2.844064464772768641e+00 3.739332341848660146e+00 3.351681425129331843e-02 9.720516018012708148e-01 -9.560640400532944838e-01 -8.266097735123779655e-01 -1.294542665409165183e-01 -6.971555069714614472e-01
2.844216342614527715e+00 3.739024336455330388e+00 3.345016008203500341e-02 9.728941829754547133e-01 -9.561085532147821642e-01 -8.267830721949247508e-01 -1.293254810198574134e-01 -6.974575911750673374e-01
2.844368220456286345e+00 3.738716426659590919e+00 3.338362917017406034e-02 9.737364528515654039e-01 -9.561530443218296815e-01 -8.269562386914773855e-01 -1.291968056303522960e-01 -6.977594330611250895e-01
2.844520098298044530e+00 3.738408521241295634e+00 3.331719484825405170e-02 9.745786971696448475e-01 -9.561975133734106347e-01 -8.271293243254231875e-01 -1.290681890479874472e-01 -6.980611352774357403e-01
2.844671976139803604e+00 3.738100620198192559e+00 3.325085703106936408e-02 9.754209153609664229e-01 -9.562419603684997327e-01 -8.273023290849619293e-01 -1.289396312835378033e-01 -6.983626978014241260e-01
2.844823853981562234e+00 3.737792723528073235e+00 3.318461563344286824e-02 9.762631068568284887e-01 -9.562863853060713515e-01 -8.274752529582752869e-01 -1.288111323477960646e-01 -6.986641206104792223e-01
2.844975731823320864e+00 3.737484831228733206e+00 3.311847057021496260e-02 9.771052710886771742e-01 -9.563307881851008663e-01 -8.276480959335494880e-01 -1.286826922515513782e-01 -6.989654036819981098e-01
2.845127609665079493e+00 3.737176943297995990e+00 3.305242175625048434e-02 9.779474074880295520e-01 -9.563751690045639853e-01 -8.278208579989612126e-01 -1.285543110056027727e-01 -6.992665469933584399e-01
2.845279487506838123e+00 3.736869059733669118e+00 3.298646910642571983e-02 9.787895154866160796e-01 -9.564195277634369718e-01 -8.279935391427031277e-01 -1.284259886207338441e-01 -6.995675505219692836e-01
2.845431365348596753e+00 3.736561180533555682e+00 3.292061253563227652e-02 9.796315945163395211e-01 -9.564638644606967555e-01 -8.281661393529765602e-01 -1.282977251077201952e-01 -6.998684142452563650e-01
2.845583243190355827e+00 3.736253305695449001e+00 3.285485195877520248e-02 9.804736440092952643e-01 -9.565081790953205987e-01 -8.283386586179949385e-01 -1.281695204773256602e-01 -7.001691381406692782e-01
2.845735121032114012e+00 3.735945435217117971e+00 3.278918729076867045e-02 9.813156633978188381e-01 -9.565524716662858751e-01 -8.285110969259921188e-01 -1.280413747402937563e-01 -7.004697221856983624e-01
2.845886998873872642e+00 3.735637569096291966e+00 3.272361844653274426e-02 9.821576521145268801e-01 -9.565967421725715125e-01 -8.286834542652302682e-01 -1.279132879073412443e-01 -7.007701663578890239e-01
2.846038876715631716e+00 3.735329707330672822e+00 3.265814534099568955e-02 9.829996095922877153e-01 -9.566409906131562169e-01 -8.288557306239937583e-01 -1.277852599891624585e-01 -7.010704706348312998e-01
2.846190754557390346e+00 3.735021849917921077e+00 3.259276788909071937e-02 9.838415352642599920e-01 -9.566852169870189160e-01 -8.290279259905961595e-01 -1.276572909964227565e-01 -7.013706349941734031e-01
2.846342632399148531e+00 3.734713996855656415e+00 3.252748600575636889e-02 9.846834285638927931e-01 -9.567294212931396480e-01 -8.292000403533805741e-01 -1.275293809397590739e-01 -7.016706594136215003e-01
2.846494510240907605e+00 3.734406148141428350e+00 3.246229960592829367e-02 9.855252889250158965e-01 -9.567736035304990061e-01 -8.293720737007354016e-01 -1.274015298297636045e-01 -7.019705438709717971e-01
2.846646388082666235e+00 3.734098303772766414e+00 3.239720860455316126e-02 9.863671157816865653e-01 -9.568177636980775835e-01 -8.295440260210666938e-01 -1.272737376770108897e-01 -7.022702883440558042e-01
2.846798265924424864e+00 3.733790463747116206e+00 3.233221291657121382e-02 9.872089085683866116e-01 -9.568619017948567507e-01 -8.297158973028334605e-01 -1.271460044920232901e-01 -7.025698928108101704e-01
2.846950143766183938e+00 3.733482628061894015e+00 3.226731245693172101e-02 9.880506667198525328e-01 -9.569060178198185440e-01 -8.298876875345173598e-01 -1.270183302853011842e-01 -7.028693572492161756e-01
2.847102021607942124e+00 3.733174796714439747e+00 3.220250714057950464e-02 9.888923896712247252e-01 -9.569501117719448890e-01 -8.300593967046486776e-01 -1.268907150672962114e-01 -7.031686816373524662e-01
2.847253899449700754e+00 3.732866969702040016e+00 3.213779688246241883e-02 9.897340768579711012e-01 -9.569941836502192656e-01 -8.302310248017935601e-01 -1.267631588484257055e-01 -7.034678659533678546e-01
2.847405777291459383e+00 3.732559147021932144e+00 3.207318159753175246e-02 9.905757277158788732e-01 -9.570382334536248203e-01 -8.304025718145514601e-01 -1.266356616390733603e-01 -7.037669101754780998e-01
